timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
162240000,162240000,0.99706703,-0.04013077,-0.06517293,-0.0028965252,0.0,0.0,0.0,0.0,0,2.42
162260000,162260000,0.99730474,-0.038196098,-0.06262853,-0.0033330324,0.0,0.0,0.0,0.0,0,2.44
162280000,162280000,0.9975295,-0.036256183,-0.06012445,-0.0038074018,0.0,0.0,0.0,0.0,0,2.46
162300000,162300000,0.997741,-0.034315035,-0.057670437,-0.0043132068,0.0,0.0,0.0,0.0,0,2.48
162320000,162320000,0.9979397,-0.03237087,-0.055263773,-0.0048445654,0.0,0.0,0.0,0.0,0,2.5
162340000,162340000,0.9981256,-0.030440584,-0.052902114,-0.0053967726,0.0,0.0,0.0,0.0,0,2.52
162360000,162360000,0.99829847,-0.0285316,-0.05059292,-0.0059645744,0.0,0.0,0.0,0.0,0,2.54
162380000,162380000,0.9984585,-0.026651826,-0.048338626,-0.0065430617,0.0,0.0,0.0,0.0,0,2.56
162400000,162400000,0.9986064,-0.02480395,-0.046133954,-0.0071272613,0.0,0.0,0.0,0.0,0,2.58
162420000,162420000,0.9987428,-0.022995492,-0.04397245,-0.00771291,0.0,0.0,0.0,0.0,0,2.6
162440000,162440000,0.9988681,-0.021228157,-0.041858513,-0.008295248,0.0,0.0,0.0,0.0,0,2.62
162460000,162460000,0.99898285,-0.019503634,-0.039791178,-0.008870215,0.0,0.0,0.0,0.0,0,2.64
162480000,162480000,0.9990873,-0.017834323,-0.03777117,-0.00943432,0.0,0.0,0.0,0.0,0,2.66
162500000,162500000,0.99918216,-0.016213385,-0.035798952,-0.009983906,0.0,0.0,0.0,0.0,0,2.68
162520000,162520000,0.99926794,-0.014646536,-0.03387652,-0.010515673,0.0,0.0,0.0,0.0,0,2.7
162540000,162540000,0.9993453,-0.01313145,-0.03200049,-0.011026865,0.0,0.0,0.0,0.0,0,2.72
